DOY,	MES,	DIA,	HS,	IDT,	GHI,	DNI,	GTI20,	GTI35,	GTI45,	GTI60,	GTI90,	TAM,	HRE,	PAM,	VVI10,	DVI10,	VVI20,	DVI20,	CZ,	AS,	GS
144,	5,	24,	10,	143.417,	0,	0,	0,	0,	0,	0,	0,	14.2,	87,	1011.0,	12.9,	240,	4.6,	285,	0.000,	0.0,	0.0
144,	5,	24,	11,	143.458,	28,	67,	37,	40,	39,	38,	35,	14.2,	87,	1011.3,	12.9,	240,	5.0,	280,	0.060,	3.4,	-61.9
144,	5,	24,	12,	143.500,	72,	19,	75,	74,	73,	69,	57,	14.2,	87,	1011.5,	12.9,	250,	3.7,	280,	0.238,	13.8,	-52.2
144,	5,	24,	13,	143.542,	61,	4,	60,	58,	56,	52,	40,	13.0,	88,	1012.2,	10.3,	250,	4.4,	277,	0.386,	22.7,	-40.8
144,	5,	24,	14,	143.583,	112,	6,	111,	107,	103,	95,	74,	13.2,	100,	1012.5,	12.3,	240,	6.8,	277,	0.494,	29.6,	-27.2
144,	5,	24,	15,	143.625,	114,	5,	113,	108,	104,	96,	75,	14.2,	84,	1012.5,	13.4,	250,	7.4,	263,	0.555,	33.7,	-11.4
144,	5,	24,	16,	143.667,	112,	5,	111,	107,	103,	95,	74,	14.0,	85,	1013.0,	13.4,	250,	7.2,	240,	0.564,	34.4,	5.5
144,	5,	24,	17,	143.708,	94,	4,	93,	90,	86,	80,	62,	14.2,	78,	1012.6,	15.4,	240,	5.6,	222,	0.521,	31.4,	21.9
144,	5,	24,	18,	143.750,	65,	4,	64,	62,	59,	55,	43,	14.0,	82,	1012.6,	14.4,	240,	5.5,	196,	0.429,	25.4,	36.3
144,	5,	24,	19,	143.792,	32,	3,	32,	31,	30,	27,	22,	14.0,	83,	1012.8,	14.4,	230,	5.1,	176,	0.294,	17.1,	48.5
144,	5,	24,	20,	143.833,	7,	1,	7,	6,	6,	6,	4,	14.0,	78,	1012.6,	14.4,	230,	3.2,	173,	0.125,	7.2,	58.7
144,	5,	24,	21,	143.875,	0,	0,	0,	0,	0,	0,	0,	14.2,	78,	1013.0,	14.4,	230,	5.3,	159,	0.000,	0.0,	0.0
144,	5,	24,	22,	143.917,	0,	0,	0,	0,	0,	0,	0,	14.0,	80,	1013.4,	11.8,	230,	4.3,	145,	0.000,	0.0,	0.0
144,	5,	24,	23,	143.958,	0,	0,	0,	0,	0,	0,	0,	14.0,	78,	1014.3,	10.3,	220,	3.2,	135,	0.000,	0.0,	0.0
145,	5,	25,	0,	144.000,	0,	0,	0,	0,	0,	0,	0,	13.0,	93,	1014.3,	10.3,	220,	2.4,	119,	0.000,	0.0,	0.0
145,	5,	25,	1,	144.042,	0,	0,	0,	0,	0,	0,	0,	13.0,	100,	1014.2,	11.3,	220,	2.4,	109,	0.000,	0.0,	0.0
145,	5,	25,	2,	144.083,	0,	0,	0,	0,	0,	0,	0,	13.6,	100,	1014.1,	10.3,	220,	2.5,	107,	0.000,	0.0,	0.0
145,	5,	25,	3,	144.125,	0,	0,	0,	0,	0,	0,	0,	14.6,	98,	1014.3,	10.3,	220,	1.9,	93,	0.000,	0.0,	0.0
145,	5,	25,	4,	144.167,	0,	0,	0,	0,	0,	0,	0,	14.6,	93,	1014.4,	9.8,	210,	1.3,	85,	0.000,	0.0,	0.0
145,	5,	25,	5,	144.208,	0,	0,	0,	0,	0,	0,	0,	14.4,	89,	1014.5,	9.3,	200,	1.2,	79,	0.000,	0.0,	0.0
145,	5,	25,	6,	144.250,	0,	0,	0,	0,	0,	0,	0,	14.4,	89,	1014.3,	7.7,	210,	1.4,	71,	0.000,	0.0,	0.0
145,	5,	25,	7,	144.292,	0,	0,	0,	0,	0,	0,	0,	14.2,	98,	1013.9,	7.2,	210,	1.7,	68,	0.000,	0.0,	0.0
145,	5,	25,	8,	144.333,	0,	0,	0,	0,	0,	0,	0,	13.2,	98,	1013.7,	7.7,	220,	1.7,	64,	0.000,	0.0,	0.0
145,	5,	25,	9,	144.375,	0,	0,	0,	0,	0,	0,	0,	13.4,	98,	1014.0,	7.7,	210,	2.1,	41,	0.000,	0.0,	0.0
145,	5,	25,	10,	144.417,	0,	0,	0,	0,	0,	0,	0,	13.0,	100,	1015.0,	5.7,	200,	2.9,	23,	0.000,	0.0,	0.0
145,	5,	25,	11,	144.458,	31,	107,	46,	50,	50,	49,	47,	13.8,	98,	1015.0,	6.2,	210,	4.7,	31,	0.058,	3.3,	-61.7
145,	5,	25,	12,	144.500,	156,	365,	237,	284,	307,	312,	311,	15.6,	91,	1015.2,	4.6,	220,	3.7,	22,	0.236,	13.6,	-52.1
145,	5,	25,	13,	144.542,	233,	223,	291,	321,	332,	337,	298,	16.4,	81,	1015.4,	5.1,	220,	4.4,	24,	0.384,	22.6,	-40.7
145,	5,	25,	14,	144.583,	298,	197,	354,	380,	388,	387,	333,	17.4,	76,	1015.1,	5.1,	230,	5.6,	29,	0.492,	29.5,	-27.1
145,	5,	25,	15,	144.625,	264,	63,	279,	281,	277,	265,	218,	16.4,	77,	1014.5,	5.7,	240,	4.8,	21,	0.552,	33.5,	-11.4
145,	5,	25,	16,	144.667,	345,	196,	403,	429,	436,	432,	367,	16.6,	74,	1014.0,	5.7,	220,	4.7,	13,	0.562,	34.2,	5.5
145,	5,	25,	17,	144.708,	380,	394,	495,	553,	576,	585,	508,	17.0,	75,	1014.0,	3.6,	260,	4.8,	285,	0.519,	31.3,	21.8
145,	5,	25,	18,	144.750,	353,	599,	507,	590,	627,	650,	581,	16.6,	77,	1013.0,	3.6,	290,	4.4,	321,	0.427,	25.3,	36.2
145,	5,	25,	19,	144.792,	169,	213,	220,	247,	259,	267,	243,	16.6,	81,	1013.7,	3.6,	280,	4.5,	351,	0.292,	17.0,	48.3
145,	5,	25,	20,	144.833,	37,	25,	41,	41,	39,	37,	32,	15.0,	89,	1013.7,	2.1,	290,	4.5,	317,	0.123,	7.1,	58.5
145,	5,	25,	21,	144.875,	0,	0,	0,	0,	0,	0,	0,	14.6,	89,	1014.1,	2.1,	280,	3.8,	7,	0.000,	0.0,	0.0
145,	5,	25,	22,	144.917,	0,	0,	0,	0,	0,	0,	0,	14.6,	89,	1014.4,	2.1,	20,	3.8,	12,	0.000,	0.0,	0.0
145,	5,	25,	23,	144.958,	0,	0,	0,	0,	0,	0,	0,	14.2,	89,	1014.2,	2.6,	10,	3.8,	9,	0.000,	0.0,	0.0
146,	5,	26,	0,	145.000,	0,	0,	0,	0,	0,	0,	0,	12.2,	98,	1014.5,	4.1,	10,	3.9,	14,	0.000,	0.0,	0.0
146,	5,	26,	1,	145.042,	0,	0,	0,	0,	0,	0,	0,	12.2,	98,	1014.6,	4.6,	330,	3.6,	8,	0.000,	0.0,	0.0
146,	5,	26,	2,	145.083,	0,	0,	0,	0,	0,	0,	0,	11.6,	98,	1014.7,	5.7,	300,	3.7,	8,	0.000,	0.0,	0.0
146,	5,	26,	3,	145.125,	0,	0,	0,	0,	0,	0,	0,	10.6,	95,	1014.7,	3.6,	310,	3.8,	6,	0.000,	0.0,	0.0
146,	5,	26,	4,	145.167,	0,	0,	0,	0,	0,	0,	0,	10.0,	97,	1014.8,	4.1,	320,	3.2,	5,	0.000,	0.0,	0.0
146,	5,	26,	5,	145.208,	0,	0,	0,	0,	0,	0,	0,	10.0,	100,	1014.3,	4.6,	320,	3.5,	2,	0.000,	0.0,	0.0
146,	5,	26,	6,	145.250,	0,	0,	0,	0,	0,	0,	0,	11.0,	98,	1014.4,	4.6,	320,	2.9,	3,	0.000,	0.0,	0.0
146,	5,	26,	7,	145.292,	0,	0,	0,	0,	0,	0,	0,	11.0,	98,	1014.2,	4.6,	320,	3.4,	3,	0.000,	0.0,	0.0
146,	5,	26,	8,	145.333,	0,	0,	0,	0,	0,	0,	0,	11.5,	100,	1014.3,	5.1,	320,	5.2,	179,	0.000,	0.0,	0.0
146,	5,	26,	9,	145.375,	0,	0,	0,	0,	0,	0,	0,	11.2,	100,	1014.5,	4.6,	320,	4.1,	287,	0.000,	0.0,	0.0
146,	5,	26,	10,	145.417,	0,	0,	0,	0,	0,	0,	0,	11.2,	97,	1015.3,	6.2,	320,	4.4,	109,	0.000,	0.0,	0.0
146,	5,	26,	11,	145.458,	30,	110,	46,	50,	50,	49,	48,	11.4,	100,	1015.2,	6.2,	290,	3.7,	10,	0.055,	3.2,	-61.6
146,	5,	26,	12,	145.500,	163,	429,	257,	313,	340,	344,	346,	13.8,	95,	1015.9,	6.7,	280,	4.9,	40,	0.233,	13.5,	-52.0
146,	5,	26,	13,	145.542,	234,	236,	296,	328,	341,	347,	308,	15.0,	77,	1015.7,	6.2,	280,	5.3,	319,	0.381,	22.4,	-40.7
146,	5,	26,	14,	145.583,	250,	94,	274,	282,	282,	274,	230,	15.8,	87,	1015.6,	7.7,	260,	5.1,	347,	0.489,	29.3,	-27.1
146,	5,	26,	15,	145.625,	273,	76,	293,	297,	294,	283,	234,	16.4,	73,	1014.7,	7.7,	260,	5.3,	343,	0.550,	33.4,	-11.4
146,	5,	26,	16,	145.667,	236,	34,	242,	238,	233,	219,	177,	16.6,	74,	1014.0,	7.7,	260,	3.9,	340,	0.559,	34.0,	5.4
146,	5,	26,	17,	145.708,	170,	13,	170,	165,	160,	148,	117,	16.2,	73,	1013.7,	7.7,	280,	1.8,	337,	0.516,	31.1,	21.7
146,	5,	26,	18,	145.750,	94,	6,	93,	90,	87,	80,	63,	15.8,	83,	1013.6,	8.2,	270,	4.3,	330,	0.425,	25.1,	36.1
146,	5,	26,	19,	145.792,	47,	4,	46,	45,	43,	40,	32,	15.2,	84,	1013.7,	7.2,	270,	2.8,	294,	0.290,	16.8,	48.2
146,	5,	26,	20,	145.833,	10,	2,	10,	9,	9,	8,	7,	15.0,	89,	1013.8,	4.1,	280,	1.5,	276,	0.121,	7.0,	58.3
146,	5,	26,	21,	145.875,	0,	0,	0,	0,	0,	0,	0,	14.6,	89,	1014.1,	4.1,	270,	1.8,	252,	0.000,	0.0,	0.0
146,	5,	26,	22,	145.917,	0,	0,	0,	0,	0,	0,	0,	14.8,	91,	1014.2,	6.7,	250,	1.5,	252,	0.000,	0.0,	0.0
146,	5,	26,	23,	145.958,	0,	0,	0,	0,	0,	0,	0,	14.4,	91,	1013.7,	5.1,	260,	1.0,	285,	0.000,	0.0,	0.0
147,	5,	27,	0,	146.000,	0,	0,	0,	0,	0,	0,	0,	14.4,	91,	1014.0,	5.1,	260,	1.0,	275,	0.000,	0.0,	0.0
147,	5,	27,	1,	146.042,	0,	0,	0,	0,	0,	0,	0,	14.6,	93,	1014.3,	4.1,	270,	1.1,	335,	0.000,	0.0,	0.0
147,	5,	27,	2,	146.083,	0,	0,	0,	0,	0,	0,	0,	14.0,	91,	1013.7,	4.6,	280,	2.0,	113,	0.000,	0.0,	0.0
147,	5,	27,	3,	146.125,	0,	0,	0,	0,	0,	0,	0,	13.0,	96,	1013.8,	6.7,	260,	2.5,	342,	0.000,	0.0,	0.0
147,	5,	27,	4,	146.167,	0,	0,	0,	0,	0,	0,	0,	13.0,	96,	1012.2,	6.2,	260,	2.8,	326,	0.000,	0.0,	0.0
147,	5,	27,	5,	146.208,	0,	0,	0,	0,	0,	0,	0,	13.4,	95,	1011.1,	5.1,	250,	2.9,	315,	0.000,	0.0,	0.0
147,	5,	27,	6,	146.250,	0,	0,	0,	0,	0,	0,	0,	13.4,	94,	1010.6,	5.1,	280,	3.0,	313,	0.000,	0.0,	0.0
147,	5,	27,	7,	146.292,	0,	0,	0,	0,	0,	0,	0,	13.4,	96,	1010.9,	4.1,	290,	3.5,	300,	0.000,	0.0,	0.0
147,	5,	27,	8,	146.333,	0,	0,	0,	0,	0,	0,	0,	13.4,	80,	1010.7,	3.6,	310,	3.4,	297,	0.000,	0.0,	0.0
147,	5,	27,	9,	146.375,	0,	0,	0,	0,	0,	0,	0,	13.5,	87,	1010.8,	3.6,	310,	3.5,	311,	0.000,	0.0,	0.0
147,	5,	27,	10,	146.417,	0,	0,	0,	0,	0,	0,	0,	13.6,	86,	1010.5,	4.1,	310,	3.3,	312,	0.000,	0.0,	0.0
147,	5,	27,	11,	146.458,	28,	92,	41,	44,	44,	43,	42,	14.0,	86,	1011.0,	3.6,	300,	3.4,	325,	0.053,	3.0,	-61.5
147,	5,	27,	12,	146.500,	104,	93,	124,	134,	138,	134,	123,	14.8,	84,	1011.1,	5.1,	280,	4.0,	316,	0.231,	13.3,	-51.9
147,	5,	27,	13,	146.542,	166,	57,	179,	182,	181,	175,	147,	15.6,	77,	1011.1,	6.2,	290,	1.9,	9,	0.378,	22.2,	-40.6
147,	5,	27,	14,	146.583,	230,	66,	246,	249,	247,	238,	197,	15.8,	65,	1010.9,	6.7,	290,	2.7,	24,	0.486,	29.1,	-27.0
147,	5,	27,	15,	146.625,	174,	11,	173,	168,	162,	150,	118,	16.4,	63,	1010.0,	7.7,	280,	3.0,	183,	0.547,	33.2,	-11.4
147,	5,	27,	16,	146.667,	188,	14,	188,	182,	176,	164,	129,	17.2,	59,	1009.5,	9.3,	290,	2.2,	14,	0.557,	33.8,	5.4
147,	5,	27,	17,	146.708,	237,	56,	249,	250,	247,	236,	194,	17.4,	62,	1008.8,	9.3,	290,	2.6,	39,	0.514,	30.9,	21.6
147,	5,	27,	18,	146.750,	262,	233,	326,	358,	371,	375,	329,	16.4,	66,	1009.0,	9.8,	280,	3.3,	45,	0.422,	25.0,	36.0
147,	5,	27,	19,	146.792,	180,	283,	248,	286,	304,	317,	292,	15.4,	77,	1008.8,	7.2,	300,	4.0,	53,	0.288,	16.7,	48.1
147,	5,	27,	20,	146.833,	75,	329,	139,	149,	149,	149,	149,	14.4,	84,	1008.5,	6.7,	300,	3.0,	61,	0.120,	6.9,	58.2
147,	5,	27,	21,	146.875,	0,	0,	0,	0,	0,	0,	0,	13.2,	91,	1009.0,	7.2,	300,	4.2,	67,	0.000,	0.0,	0.0
147,	5,	27,	22,	146.917,	0,	0,	0,	0,	0,	0,	0,	13.4,	88,	1009.2,	7.2,	300,	3.8,	68,	0.000,	0.0,	0.0
147,	5,	27,	23,	146.958,	0,	0,	0,	0,	0,	0,	0,	13.2,	91,	1009.6,	6.7,	300,	4.2,	64,	0.000,	0.0,	0.0
148,	5,	28,	0,	147.000,	0,	0,	0,	0,	0,	0,	0,	11.6,	97,	1009.8,	5.1,	300,	4.7,	55,	0.000,	0.0,	0.0
148,	5,	28,	1,	147.042,	0,	0,	0,	0,	0,	0,	0,	11.6,	97,	1009.7,	6.7,	290,	5.4,	50,	0.000,	0.0,	0.0
148,	5,	28,	2,	147.083,	0,	0,	0,	0,	0,	0,	0,	11.6,	97,	1009.7,	5.1,	280,	5.1,	49,	0.000,	0.0,	0.0
148,	5,	28,	3,	147.125,	0,	0,	0,	0,	0,	0,	0,	11.9,	97,	1009.6,	6.7,	230,	4.8,	52,	0.000,	0.0,	0.0
148,	5,	28,	4,	147.167,	0,	0,	0,	0,	0,	0,	0,	12.7,	97,	1009.5,	5.7,	230,	4.6,	47,	0.000,	0.0,	0.0
148,	5,	28,	5,	147.208,	0,	0,	0,	0,	0,	0,	0,	13.6,	98,	1009.0,	4.6,	240,	4.1,	43,	0.000,	0.0,	0.0
148,	5,	28,	6,	147.250,	0,	0,	0,	0,	0,	0,	0,	14.6,	87,	1009.1,	4.6,	240,	4.1,	37,	0.000,	0.0,	0.0
148,	5,	28,	7,	147.292,	0,	0,	0,	0,	0,	0,	0,	14.0,	89,	1009.4,	4.6,	220,	4.2,	36,	0.000,	0.0,	0.0
148,	5,	28,	8,	147.333,	0,	0,	0,	0,	0,	0,	0,	13.6,	88,	1010.0,	4.6,	220,	3.8,	39,	0.000,	0.0,	0.0
148,	5,	28,	9,	147.375,	0,	0,	0,	0,	0,	0,	0,	13.8,	82,	1010.1,	4.6,	210,	4.2,	35,	0.000,	0.0,	0.0
148,	5,	28,	10,	147.417,	0,	0,	0,	0,	0,	0,	0,	13.2,	86,	1010.3,	6.2,	200,	5.3,	31,	0.000,	0.0,	0.0
148,	5,	28,	11,	147.458,	27,	86,	38,	42,	42,	41,	39,	13.4,	84,	1011.2,	3.6,	210,	6.5,	35,	0.051,	2.9,	-61.4
148,	5,	28,	12,	147.500,	78,	31,	83,	85,	84,	80,	68,	12.8,	81,	1011.8,	3.1,	190,	7.9,	38,	0.228,	13.2,	-51.8
148,	5,	28,	13,	147.542,	50,	3,	50,	48,	46,	43,	34,	12.0,	81,	1012.5,	3.1,	170,	8.6,	40,	0.376,	22.1,	-40.5
148,	5,	28,	14,	147.583,	32,	2,	32,	31,	29,	27,	21,	12.8,	59,	1013.2,	2.6,	160,	7.6,	34,	0.484,	28.9,	-27.0
148,	5,	28,	15,	147.625,	111,	5,	109,	105,	101,	93,	73,	11.8,	63,	1013.3,	2.1,	220,	5.2,	40,	0.545,	33.0,	-11.4
148,	5,	28,	16,	147.667,	77,	3,	76,	74,	71,	65,	51,	11.0,	68,	1013.5,	3.6,	180,	5.5,	36,	0.554,	33.7,	5.3
148,	5,	28,	17,	147.708,	42,	2,	41,	40,	38,	35,	27,	11.2,	68,	1013.1,	3.6,	170,	10.0,	201,	0.512,	30.8,	21.5
148,	5,	28,	18,	147.750,	58,	3,	58,	56,	54,	49,	39,	10.8,	68,	1013.1,	2.6,	160,	4.3,	165,	0.420,	24.9,	35.8
148,	5,	28,	19,	147.792,	88,	17,	90,	89,	87,	82,	67,	10.4,	70,	1013.2,	2.1,	120,	2.9,	99,	0.286,	16.6,	47.9
148,	5,	28,	20,	147.833,	41,	40,	48,	47,	46,	44,	39,	10.4,	62,	1013.3,	2.1,	80,	3.8,	94,	0.118,	6.8,	58.1
148,	5,	28,	21,	147.875,	0,	0,	0,	0,	0,	0,	0,	10.4,	58,	1014.4,	2.6,	70,	2.7,	89,	0.000,	0.0,	0.0
148,	5,	28,	22,	147.917,	0,	0,	0,	0,	0,	0,	0,	10.3,	55,	1014.8,	2.6,	60,	0.6,	98,	0.000,	0.0,	0.0
148,	5,	28,	23,	147.958,	0,	0,	0,	0,	0,	0,	0,	10.4,	64,	1014.7,	2.6,	20,	0.7,	65,	0.000,	0.0,	0.0
149,	5,	29,	0,	148.000,	0,	0,	0,	0,	0,	0,	0,	10.2,	69,	1015.4,	3.6,	20,	0.8,	92,	0.000,	0.0,	0.0
149,	5,	29,	1,	148.042,	0,	0,	0,	0,	0,	0,	0,	10.0,	54,	1015.8,	4.6,	20,	0.5,	53,	0.000,	0.0,	0.0
149,	5,	29,	2,	148.083,	0,	0,	0,	0,	0,	0,	0,	9.6,	61,	1015.7,	3.6,	20,	1.7,	284,	0.000,	0.0,	0.0
149,	5,	29,	3,	148.125,	0,	0,	0,	0,	0,	0,	0,	9.4,	62,	1016.0,	4.1,	20,	2.6,	208,	0.000,	0.0,	0.0
149,	5,	29,	4,	148.167,	0,	0,	0,	0,	0,	0,	0,	9.0,	65,	1015.8,	4.6,	30,	2.5,	202,	0.000,	0.0,	0.0
149,	5,	29,	5,	148.208,	0,	0,	0,	0,	0,	0,	0,	9.0,	67,	1016.1,	4.6,	10,	2.0,	187,	0.000,	0.0,	0.0
149,	5,	29,	6,	148.250,	0,	0,	0,	0,	0,	0,	0,	9.0,	70,	1016.2,	4.6,	10,	4.1,	183,	0.000,	0.0,	0.0
149,	5,	29,	7,	148.292,	0,	0,	0,	0,	0,	0,	0,	8.8,	67,	1016.2,	3.1,	340,	3.3,	204,	0.000,	0.0,	0.0
149,	5,	29,	8,	148.333,	0,	0,	0,	0,	0,	0,	0,	9.0,	67,	1016.1,	5.1,	10,	2.4,	207,	0.000,	0.0,	0.0
149,	5,	29,	9,	148.375,	0,	0,	0,	0,	0,	0,	0,	8.8,	67,	1017.2,	3.1,	340,	2.6,	189,	0.000,	0.0,	0.0
149,	5,	29,	10,	148.417,	0,	0,	0,	0,	0,	0,	0,	8.2,	72,	1017.8,	3.1,	320,	2.7,	207,	0.000,	0.0,	0.0
149,	5,	29,	11,	148.458,	25,	82,	36,	40,	40,	39,	37,	8.6,	67,	1018.2,	4.1,	330,	2.0,	229,	0.049,	2.8,	-61.3
149,	5,	29,	12,	148.500,	98,	82,	116,	124,	127,	123,	112,	9.6,	56,	1019.0,	5.1,	310,	4.1,	264,	0.226,	13.1,	-51.7
149,	5,	29,	13,	148.542,	200,	137,	235,	252,	257,	257,	224,	9.2,	61,	1019.4,	5.1,	300,	3.7,	243,	0.374,	21.9,	-40.4
149,	5,	29,	14,	148.583,	316,	274,	396,	435,	450,	455,	397,	10.0,	54,	1019.3,	8.7,	270,	4.9,	229,	0.481,	28.8,	-26.9
149,	5,	29,	15,	148.625,	375,	318,	472,	520,	538,	542,	469,	9.0,	61,	1019.0,	7.7,	280,	6.0,	235,	0.542,	32.8,	-11.4
149,	5,	29,	16,	148.667,	418,	435,	550,	617,	643,	653,	567,	9.0,	52,	1019.2,	6.7,	260,	5.3,	238,	0.552,	33.5,	5.3
149,	5,	29,	17,	148.708,	408,	530,	560,	640,	673,	690,	605,	9.0,	48,	1019.4,	9.3,	260,	4.3,	245,	0.510,	30.6,	21.4
149,	5,	29,	18,	148.750,	344,	592,	498,	582,	620,	645,	580,	8.4,	46,	1019.6,	7.7,	270,	4.6,	269,	0.418,	24.7,	35.7
149,	5,	29,	19,	148.792,	163,	211,	215,	243,	255,	264,	241,	8.0,	48,	1020.0,	5.7,	270,	4.8,	285,	0.284,	16.5,	47.8
149,	5,	29,	20,	148.833,	35,	24,	39,	38,	37,	35,	30,	7.0,	51,	1020.6,	4.1,	280,	4.4,	280,	0.117,	6.7,	57.9
149,	5,	29,	21,	148.875,	0,	0,	0,	0,	0,	0,	0,	7.0,	57,	1021.0,	3.1,	310,	4.1,	281,	0.000,	0.0,	0.0
149,	5,	29,	22,	148.917,	0,	0,	0,	0,	0,	0,	0,	7.6,	53,	1021.2,	3.1,	310,	3.2,	280,	0.000,	0.0,	0.0
149,	5,	29,	23,	148.958,	0,	0,	0,	0,	0,	0,	0,	8.0,	59,	1021.1,	3.1,	320,	4.5,	264,	0.000,	0.0,	0.0
150,	5,	30,	0,	149.000,	0,	0,	0,	0,	0,	0,	0,	8.0,	59,	1021.4,	3.1,	320,	6.2,	247,	0.000,	0.0,	0.0
150,	5,	30,	1,	149.042,	0,	0,	0,	0,	0,	0,	0,	8.0,	82,	1022.0,	2.6,	320,	6.1,	243,	0.000,	0.0,	0.0
150,	5,	30,	2,	149.083,	0,	0,	0,	0,	0,	0,	0,	8.0,	77,	1021.6,	4.1,	320,	8.3,	237,	0.000,	0.0,	0.0
150,	5,	30,	3,	149.125,	0,	0,	0,	0,	0,	0,	0,	8.0,	77,	1022.0,	3.1,	350,	8.3,	230,	0.000,	0.0,	0.0
150,	5,	30,	4,	149.167,	0,	0,	0,	0,	0,	0,	0,	8.0,	86,	1022.6,	2.6,	350,	8.7,	220,	0.000,	0.0,	0.0
150,	5,	30,	5,	149.208,	0,	0,	0,	0,	0,	0,	0,	8.2,	86,	1022.8,	3.6,	330,	8.3,	223,	0.000,	0.0,	0.0
150,	5,	30,	6,	149.250,	0,	0,	0,	0,	0,	0,	0,	8.4,	81,	1022.9,	4.1,	320,	7.5,	227,	0.000,	0.0,	0.0
150,	5,	30,	7,	149.292,	0,	0,	0,	0,	0,	0,	0,	8.6,	78,	1023.3,	3.6,	320,	6.3,	235,	0.000,	0.0,	0.0
150,	5,	30,	8,	149.333,	0,	0,	0,	0,	0,	0,	0,	8.6,	78,	1023.8,	4.1,	310,	4.3,	257,	0.000,	0.0,	0.0
150,	5,	30,	9,	149.375,	0,	0,	0,	0,	0,	0,	0,	9.0,	67,	1024.4,	5.1,	310,	5.0,	297,	0.000,	0.0,	0.0
150,	5,	30,	10,	149.417,	0,	0,	0,	0,	0,	0,	0,	9.2,	72,	1024.8,	4.6,	350,	4.2,	284,	0.000,	0.0,	0.0
150,	5,	30,	11,	149.458,	24,	78,	35,	38,	38,	37,	36,	9.4,	73,	1025.4,	5.1,	340,	4.7,	279,	0.046,	2.7,	-61.2
150,	5,	30,	12,	149.500,	143,	337,	219,	265,	280,	280,	279,	9.8,	77,	1025.9,	6.2,	300,	6.0,	295,	0.224,	12.9,	-51.6
150,	5,	30,	13,	149.542,	212,	181,	260,	284,	294,	297,	262,	10.2,	72,	1026.8,	7.7,	300,	6.7,	296,	0.371,	21.8,	-40.3
150,	5,	30,	14,	149.583,	332,	335,	430,	480,	500,	508,	446,	10.2,	69,	1027.1,	6.2,	310,	8.3,	309,	0.479,	28.6,	-26.9
150,	5,	30,	15,	149.625,	371,	312,	466,	513,	531,	535,	463,	10.8,	62,	1027.0,	5.7,	310,	8.0,	309,	0.540,	32.7,	-11.4
150,	5,	30,	16,	149.667,	413,	425,	542,	608,	633,	644,	559,	10.8,	62,	1026.8,	7.7,	310,	10.3,	294,	0.550,	33.3,	5.2
150,	5,	30,	17,	149.708,	403,	515,	551,	629,	661,	678,	595,	10.8,	62,	1026.5,	5.7,	310,	11.3,	295,	0.508,	30.5,	21.3
150,	5,	30,	18,	149.750,	338,	575,	489,	572,	608,	633,	570,	10.8,	62,	1027.3,	6.2,	300,	11.2,	294,	0.416,	24.6,	35.6
150,	5,	30,	19,	149.792,	161,	204,	210,	237,	250,	258,	236,	10.4,	64,	1027.5,	4.1,	310,	9.9,	292,	0.283,	16.4,	47.6
150,	5,	30,	20,	149.833,	34,	23,	38,	37,	36,	34,	29,	8.8,	72,	1027.7,	4.1,	320,	7.3,	298,	0.115,	6.6,	57.8
150,	5,	30,	21,	149.875,	0,	0,	0,	0,	0,	0,	0,	6.6,	82,	1028.0,	4.1,	320,	6.4,	310,	0.000,	0.0,	0.0
150,	5,	30,	22,	149.917,	0,	0,	0,	0,	0,	0,	0,	5.2,	86,	1030.0,	5.7,	300,	6.6,	316,	0.000,	0.0,	0.0
150,	5,	30,	23,	149.958,	0,	0,	0,	0,	0,	0,	0,	5.2,	90,	1028.7,	5.1,	300,	7.4,	311,	0.000,	0.0,	0.0
151,	5,	31,	0,	150.000,	0,	0,	0,	0,	0,	0,	0,	4.8,	93,	1029.0,	5.1,	310,	7.8,	313,	0.000,	0.0,	0.0
151,	5,	31,	1,	150.042,	0,	0,	0,	0,	0,	0,	0,	4.2,	97,	1029.3,	5.1,	300,	7.6,	320,	0.000,	0.0,	0.0
151,	5,	31,	2,	150.083,	0,	0,	0,	0,	0,	0,	0,	3.8,	97,	1029.5,	5.1,	300,	7.1,	321,	0.000,	0.0,	0.0
151,	5,	31,	3,	150.125,	0,	0,	0,	0,	0,	0,	0,	3.6,	97,	1029.7,	5.1,	300,	6.5,	324,	0.000,	0.0,	0.0
151,	5,	31,	4,	150.167,	0,	0,	0,	0,	0,	0,	0,	3.4,	93,	1030.0,	5.1,	280,	5.9,	323,	0.000,	0.0,	0.0
151,	5,	31,	5,	150.208,	0,	0,	0,	0,	0,	0,	0,	3.2,	93,	1030.1,	4.6,	270,	5.9,	324,	0.000,	0.0,	0.0
151,	5,	31,	6,	150.250,	0,	0,	0,	0,	0,	0,	0,	3.4,	93,	1029.9,	7.7,	220,	5.4,	331,	0.000,	0.0,	0.0
151,	5,	31,	7,	150.292,	0,	0,	0,	0,	0,	0,	0,	3.8,	90,	1029.5,	5.7,	170,	5.2,	335,	0.000,	0.0,	0.0
151,	5,	31,	8,	150.333,	0,	0,	0,	0,	0,	0,	0,	4.2,	87,	1028.9,	4.1,	160,	4.5,	339,	0.000,	0.0,	0.0
151,	5,	31,	9,	150.375,	0,	0,	0,	0,	0,	0,	0,	4.2,	83,	1029.7,	4.1,	160,	4.1,	342,	0.000,	0.0,	0.0
